useless,id,keywords
17696,52338.0,"[{'id': 9673, 'name': 'love'}, {'id': 12396, 'name': 'hollywood'}, {'id': 198673, 'name': 'unemployed'}]"
17703,63579.0,"[{'id': 2282, 'name': 'love of animals'}, {'id': 11338, 'name': 'wild animal'}, {'id': 157972, 'name': 'chimpanzee'}, {'id': 220414, 'name': 'linguistics'}]"
17750,39538.0,"[{'id': 83, 'name': 'saving the world'}, {'id': 2766, 'name': 'mutation'}, {'id': 4884, 'name': 'infection'}, {'id': 6564, 'name': 'terminal illness'}, {'id': 6898, 'name': 'quarantine'}, {'id': 9744, 'name': 'outbreak'}, {'id': 13004, 'name': 'medical'}, {'id': 14674, 'name': 'vaccine'}, {'id': 14675, 'name': 'lethal virus'}, {'id': 14760, 'name': 'scientist'}, {'id': 17995, 'name': 'epidemic'}]"
17751,61667.0,[]
17757,64639.0,"[{'id': 531, 'name': 'southern usa'}, {'id': 570, 'name': 'rape'}, {'id': 1010, 'name': 'bar'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 3875, 'name': 'barn'}, {'id': 7149, 'name': 'machismo'}, {'id': 9897, 'name': 'rifle'}, {'id': 14903, 'name': 'home invasion'}]"
17758,60308.0,"[{'id': 240, 'name': 'underdog'}, {'id': 818, 'name': 'based on novel'}, {'id': 1480, 'name': 'baseball'}, {'id': 4298, 'name': 'teamwork'}, {'id': 6075, 'name': 'sport'}, {'id': 9104, 'name': 'partner'}, {'id': 41153, 'name': 'meeting'}, {'id': 41604, 'name': 'oakland california'}, {'id': 158470, 'name': 'strategy'}, {'id': 159431, 'name': 'voice over'}, {'id': 204841, 'name': 'statistics'}]"
17766,73532.0,"[{'id': 12987, 'name': 'poverty'}, {'id': 33699, 'name': 'policeman'}, {'id': 34013, 'name': 'shoe shiner'}, {'id': 34014, 'name': 'northern france'}]"
17771,61202.0,"[{'id': 437, 'name': 'painter'}, {'id': 1332, 'name': 'cheating'}, {'id': 2921, 'name': 'school friend'}, {'id': 5933, 'name': 'poet'}, {'id': 6876, 'name': 'vacation'}, {'id': 10503, 'name': 'scuba diving'}, {'id': 40838, 'name': 'lyricist'}, {'id': 160246, 'name': 'childhood friends'}, {'id': 171183, 'name': 'flirting'}, {'id': 220332, 'name': 'female domination'}, {'id': 226153, 'name': 'scuba diver'}, {'id': 226774, 'name': 'father son conflict'}, {'id': 229219, 'name': 'sky diving'}, {'id': 229220, 'name': 'friend vacation'}]"
17794,38543.0,"[{'id': 502, 'name': 'ambush'}, {'id': 1701, 'name': 'hero'}, {'id': 1721, 'name': 'fight'}, {'id': 3098, 'name': 'castle'}, {'id': 10141, 'name': 'battlefield'}, {'id': 12965, 'name': 'duel'}, {'id': 13084, 'name': 'king'}, {'id': 14656, 'name': 'order of the templars'}]"
17803,18093.0,"[{'id': 7564, 'name': 'jane austen'}]"
17818,24428.0,"[{'id': 242, 'name': 'new york'}, {'id': 5539, 'name': 'shield'}, {'id': 8828, 'name': 'marvel comic'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 155030, 'name': 'superhero team'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe'}]"
17820,49517.0,"[{'id': 470, 'name': 'spy'}, {'id': 2106, 'name': 'cold war'}, {'id': 5265, 'name': 'spying'}, {'id': 11134, 'name': 'espionage'}, {'id': 14617, 'name': 'mole'}, {'id': 14618, 'name': 'british spy'}]"
17821,60243.0,"[{'id': 1625, 'name': 'emigration'}, {'id': 6069, 'name': 'class'}, {'id': 10594, 'name': 'money'}, {'id': 13097, 'name': 'maid'}, {'id': 15160, 'name': 'divorce'}, {'id': 18009, 'name': 'iran'}, {'id': 155209, 'name': 'caregiver'}, {'id': 158101, 'name': ""alzheimer's disease""}, {'id': 171848, 'name': 'marital separation'}, {'id': 178656, 'name': 'iranian'}]"
17822,48231.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 2833, 'name': 'psychoanalysis'}, {'id': 2842, 'name': 'sigmund freud'}, {'id': 5565, 'name': 'biography'}, {'id': 9888, 'name': 'spanking'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 11333, 'name': 'cigar smoking'}, {'id': 11513, 'name': 'cheating husband'}, {'id': 185722, 'name': 'based on true events'}]"
17828,59440.0,"[{'id': 974, 'name': 'bank'}, {'id': 4613, 'name': 'training'}, {'id': 9849, 'name': 'beating'}, {'id': 9917, 'name': 'mixed martial arts'}, {'id': 10508, 'name': 'teacher'}, {'id': 14666, 'name': 'muscleman'}, {'id': 18543, 'name': 'combat'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 33610, 'name': 'gym'}, {'id': 33611, 'name': 'exercise'}]"
17841,74725.0,"[{'id': 612, 'name': 'hotel'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 2708, 'name': 'hitman'}, {'id': 4884, 'name': 'infection'}, {'id': 5774, 'name': 'forest'}, {'id': 6158, 'name': 'cult'}, {'id': 10093, 'name': 'priest'}, {'id': 13112, 'name': 'murderer'}, {'id': 14707, 'name': 'brutality'}, {'id': 157775, 'name': 'bonfire'}, {'id': 160588, 'name': 'ceremony'}, {'id': 162380, 'name': 'ex soldier'}, {'id': 162745, 'name': 'ritual sacrifice'}, {'id': 177964, 'name': 'contract killer'}, {'id': 206440, 'name': 'video tape'}, {'id': 209568, 'name': 'folk horror'}, {'id': 210012, 'name': 'mumblegore'}]"
17842,49021.0,"[{'id': 10084, 'name': 'rescue'}]"
17847,58699.0,"[{'id': 331, 'name': 'tattoo'}, {'id': 6110, 'name': 'weapon'}, {'id': 10183, 'name': 'independent film'}, {'id': 10726, 'name': 'gang'}, {'id': 10863, 'name': 'medusa'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
17848,40807.0,"[{'id': 437, 'name': 'painter'}, {'id': 494, 'name': 'father son relationship'}, {'id': 2726, 'name': 'therapist'}, {'id': 10163, 'name': 'cancer'}, {'id': 11268, 'name': 'psychologist'}, {'id': 12392, 'name': 'best friend'}, {'id': 13005, 'name': 'doctor'}, {'id': 14781, 'name': 'patient'}, {'id': 163699, 'name': 'vomiting'}, {'id': 172345, 'name': ""driver's license""}, {'id': 220363, 'name': 'chemotherapy'}, {'id': 222812, 'name': 'therapist patient relationship'}]"
17857,74643.0,"[{'id': 887, 'name': 'film producer'}, {'id': 6966, 'name': 'film history'}, {'id': 10732, 'name': 'movie studio'}, {'id': 12396, 'name': 'hollywood'}, {'id': 15162, 'name': 'dog'}, {'id': 41390, 'name': 'mustache'}, {'id': 154800, 'name': 'hollywoodland'}, {'id': 154802, 'name': 'silent film'}, {'id': 154806, 'name': 'marquee'}, {'id': 158225, 'name': 'terrier'}, {'id': 162262, 'name': 'movie star'}, {'id': 164641, 'name': 'flapper'}, {'id': 188647, 'name': 'silent film star'}]"
17897,64720.0,"[{'id': 4917, 'name': 'shelter'}, {'id': 10150, 'name': 'end of the world'}, {'id': 10309, 'name': 'sanity'}, {'id': 12332, 'name': 'apocalypse'}]"
17935,39254.0,"[{'id': 494, 'name': 'father son relationship'}, {'id': 1721, 'name': 'fight'}, {'id': 6075, 'name': 'sport'}, {'id': 14544, 'name': 'robot'}, {'id': 166802, 'name': 'prizefighting'}, {'id': 180574, 'name': 'father son reunion'}, {'id': 202314, 'name': 'robot fighting'}]"
17964,60935.0,"[{'id': 2340, 'name': 'paranoia'}, {'id': 4713, 'name': 'research station'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 9675, 'name': 'prequel'}, {'id': 14728, 'name': 'antarctica'}, {'id': 156783, 'name': 'blizzard'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
17972,50837.0,"[{'id': 739, 'name': 'sexual abuse'}, {'id': 6158, 'name': 'cult'}, {'id': 157321, 'name': 'boundary violations'}, {'id': 210012, 'name': 'mumblegore'}]"
17980,49530.0,"[{'id': 974, 'name': 'bank'}, {'id': 2964, 'name': 'future'}, {'id': 3667, 'name': 'time'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4776, 'name': 'race against time'}, {'id': 4978, 'name': 'immortality'}, {'id': 10562, 'name': 'on the run'}, {'id': 14514, 'name': 'class differences'}, {'id': 41616, 'name': 'cops and robbers\xa0'}, {'id': 220487, 'name': 'rich vs poor'}]"
17987,72113.0,"[{'id': 1439, 'name': 'flat'}, {'id': 1880, 'name': 'mobile phone'}, {'id': 1939, 'name': 'hamster'}, {'id': 6060, 'name': 'insult'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 13028, 'name': 'writer'}, {'id': 40882, 'name': 'tulips'}, {'id': 41153, 'name': 'meeting'}, {'id': 41154, 'name': 'puke'}, {'id': 41155, 'name': 'pants'}, {'id': 41156, 'name': 'liberal'}]"
17988,71677.0,"[{'id': 1721, 'name': 'fight'}, {'id': 2095, 'name': 'anti hero'}, {'id': 3436, 'name': 'karate'}, {'id': 10175, 'name': 'drug cartel'}, {'id': 13132, 'name': 'pistol'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 18105, 'name': 'sharpshooter'}, {'id': 18106, 'name': 'knife throwing'}, {'id': 18107, 'name': 'silencer'}, {'id': 18109, 'name': 'knife fight'}, {'id': 18110, 'name': 'gist fight'}, {'id': 18111, 'name': 'kickboxing'}]"
17989,50839.0,"[{'id': 592, 'name': 'capitalism'}, {'id': 4608, 'name': 'brokerage'}, {'id': 5636, 'name': 'wall street'}, {'id': 33471, 'name': 'downsizing'}, {'id': 165193, 'name': 'financial crisis'}, {'id': 177493, 'name': 'stock market'}, {'id': 187243, 'name': 'stock market crash'}, {'id': 209493, 'name': '21st century'}, {'id': 221004, 'name': 'investment'}]"
17996,72571.0,"[{'id': 616, 'name': 'witch'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 9663, 'name': 'sequel'}, {'id': 9675, 'name': 'prequel'}, {'id': 10224, 'name': 'haunting'}, {'id': 163053, 'name': 'found footage'}]"
17998,71157.0,"[{'id': 187056, 'name': 'woman director'}]"
17999,45156.0,"[{'id': 6282, 'name': 'workplace'}, {'id': 10163, 'name': 'cancer'}, {'id': 14522, 'name': 'co-worker'}, {'id': 156921, 'name': 'dog allergy'}, {'id': 161698, 'name': 'doctor patient relationship'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}]"
18006,58233.0,"[{'id': 1529, 'name': 'buddhist monk'}, {'id': 1918, 'name': 'cooking'}, {'id': 2569, 'name': 'prime minister'}, {'id': 3914, 'name': 'kitchen'}, {'id': 4289, 'name': 'secret agent'}, {'id': 9663, 'name': 'sequel'}, {'id': 9678, 'name': 'mind control'}, {'id': 15267, 'name': 'james bond spoof'}, {'id': 15268, 'name': 'incompetence'}, {'id': 15269, 'name': 'female boss'}, {'id': 15270, 'name': 'klutz'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 191600, 'name': 'assassination attempt'}]"
18007,59965.0,"[{'id': 591, 'name': 'cia'}, {'id': 822, 'name': 'airport'}, {'id': 1701, 'name': 'hero'}, {'id': 1721, 'name': 'fight'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3562, 'name': 'time bomb'}, {'id': 4613, 'name': 'training'}, {'id': 6435, 'name': 'webcam'}, {'id': 6614, 'name': 'website'}, {'id': 8508, 'name': 'party'}, {'id': 10562, 'name': 'on the run'}, {'id': 11612, 'name': 'hospital'}, {'id': 13008, 'name': 'train'}, {'id': 13130, 'name': 'teenager'}]"
18009,53487.0,"[{'id': 494, 'name': 'father son relationship'}, {'id': 933, 'name': 'michigan'}, {'id': 1508, 'name': 'new mexico'}, {'id': 4729, 'name': 'dublin'}, {'id': 5288, 'name': 'rock'}, {'id': 9887, 'name': 'surrealism'}, {'id': 14534, 'name': 'relationship'}, {'id': 159431, 'name': 'voice over'}, {'id': 160387, 'name': 'ex nazi'}, {'id': 171411, 'name': 'teen suicide'}, {'id': 183814, 'name': 'hebrew'}, {'id': 183817, 'name': 'stock exchange'}]"
18010,76025.0,"[{'id': 445, 'name': 'pornography'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 5906, 'name': 'sex addiction'}, {'id': 14512, 'name': 'new york city'}, {'id': 14886, 'name': 'thirty something'}, {'id': 166770, 'name': 'sex addict'}]"
18029,69668.0,"[{'id': 15235, 'name': 'house fire'}, {'id': 186694, 'name': 'extension ladder'}, {'id': 186695, 'name': 'last day on job'}]"
18034,70670.0,"[{'id': 13095, 'name': 'death of lover'}, {'id': 14789, 'name': 'art thief'}, {'id': 15478, 'name': 'art gallery'}, {'id': 158927, 'name': 'police investigation'}]"
18045,61891.0,"[{'id': 497, 'name': 'shakespeare'}, {'id': 2142, 'name': 'anonymity'}, {'id': 5933, 'name': 'poet'}, {'id': 14531, 'name': 'play'}, {'id': 33501, 'name': 'political'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 190532, 'name': 'false history'}]"
18063,59108.0,"[{'id': 1418, 'name': 'skyscraper'}, {'id': 4543, 'name': 'thanksgiving'}, {'id': 12547, 'name': 'billionaire'}, {'id': 15275, 'name': 'parade'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 33632, 'name': 'apartment'}, {'id': 156640, 'name': 'high rise'}, {'id': 158750, 'name': 'female agent'}, {'id': 159325, 'name': 'ponzi scheme'}, {'id': 159330, 'name': 'empty safe'}, {'id': 159333, 'name': 'caper comedy'}, {'id': 159334, 'name': 'planning'}, {'id': 159339, 'name': 'safecracker'}, {'id': 159341, 'name': 'recruiting'}, {'id': 159343, 'name': 'heist movie'}, {'id': 159346, 'name': 'deceit'}, {'id': 159350, 'name': 'lobby'}]"
18064,88794.0,"[{'id': 5565, 'name': 'biography'}, {'id': 6165, 'name': 'historical figure'}, {'id': 34023, 'name': 'fbi director'}]"
18069,17578.0,"[{'id': 483, 'name': 'riddle'}, {'id': 1316, 'name': 'captain'}, {'id': 1454, 'name': 'treasure'}, {'id': 3423, 'name': 'liquor'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 10733, 'name': 'sunken treasure'}, {'id': 11121, 'name': 'plot'}, {'id': 12193, 'name': 'reporter'}, {'id': 209714, 'name': '3d'}, {'id': 210313, 'name': 'action'}]"
18071,74536.0,[]
18077,65229.0,"[{'id': 566, 'name': 'sexual identity'}, {'id': 10199, 'name': 'gay interest'}, {'id': 17975, 'name': 'transgender'}, {'id': 34221, 'name': 'gender roles'}, {'id': 34333, 'name': 'lgbt child'}, {'id': 156925, 'name': 'first crush'}, {'id': 156930, 'name': 'sexual confusion'}, {'id': 160946, 'name': 'expectant mother'}, {'id': 173531, 'name': 'gender dysphoria'}, {'id': 173534, 'name': 'puppy love'}, {'id': 173544, 'name': 'glbt issues'}, {'id': 187056, 'name': 'woman director'}]"
18092,44826.0,"[{'id': 295, 'name': 'library'}, {'id': 1507, 'name': 'clock'}, {'id': 2793, 'name': 'film director'}, {'id': 2849, 'name': 'key'}, {'id': 4290, 'name': 'toy'}, {'id': 5202, 'name': 'boy'}, {'id': 9673, 'name': 'love'}, {'id': 13014, 'name': 'orphan'}, {'id': 14544, 'name': 'robot'}, {'id': 14545, 'name': 'automaton'}, {'id': 18028, 'name': 'hiding'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 41372, 'name': 'leg brace'}, {'id': 156149, 'name': 'doberman'}, {'id': 209714, 'name': '3d'}]"
18094,70578.0,"[{'id': 642, 'name': 'robbery'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 2150, 'name': 'cocaine'}, {'id': 4728, 'name': 'knife'}, {'id': 10085, 'name': 'betrayal'}, {'id': 14903, 'name': 'home invasion'}, {'id': 15069, 'name': 'masked man'}, {'id': 18233, 'name': 'hostage situation'}]"
18100,37958.0,"[{'id': 351, 'name': 'poison'}, {'id': 6092, 'name': 'army'}, {'id': 8985, 'name': 'zeus'}, {'id': 14667, 'name': 'poseidon'}, {'id': 18096, 'name': 'spear'}]"
18146,65057.0,"[{'id': 1668, 'name': 'hawaii'}, {'id': 4604, 'name': 'father-in-law'}, {'id': 5600, 'name': 'daughter'}, {'id': 11501, 'name': 'cheating wife'}, {'id': 34145, 'name': 'beach house'}, {'id': 155879, 'name': 'boating accident'}, {'id': 155881, 'name': 'estate'}, {'id': 155882, 'name': 'dying mother'}, {'id': 155884, 'name': 'beautiful girl'}, {'id': 155888, 'name': 'teenage daughter'}, {'id': 155891, 'name': 'trustee'}, {'id': 155892, 'name': 'trust fund'}, {'id': 155894, 'name': 'wild girl'}, {'id': 155896, 'name': 'wild child'}, {'id': 177259, 'name': 'realtor'}]"
18147,60420.0,"[{'id': 6674, 'name': 'chair'}, {'id': 159945, 'name': 'customs'}, {'id': 159946, 'name': 'student visa'}, {'id': 159947, 'name': 'parents'}, {'id': 159948, 'name': 'blogger'}]"
18148,64328.0,"[{'id': 4344, 'name': 'musical'}, {'id': 12998, 'name': 'the muppets'}, {'id': 14544, 'name': 'robot'}, {'id': 156706, 'name': 'oil tycoon'}, {'id': 156708, 'name': 'studio tour'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
18150,50619.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 3133, 'name': 'vampire'}, {'id': 12564, 'name': 'werewolf'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 231407, 'name': 'fang vamp'}]"
18155,57212.0,"[{'id': 2504, 'name': 'world war i'}, {'id': 2673, 'name': 'horse'}, {'id': 11332, 'name': 'farm life'}, {'id': 13129, 'name': 'execution'}, {'id': 18029, 'name': 'trapped'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 156234, 'name': 'cavalry'}, {'id': 157960, 'name': 'plowing'}, {'id': 157961, 'name': 'artillery'}]"
18156,23514.0,"[{'id': 567, 'name': 'alcohol'}, {'id': 163682, 'name': 'puerto rico'}, {'id': 163696, 'name': 'tv debate'}, {'id': 163698, 'name': 'fire breathing'}, {'id': 163699, 'name': 'vomiting'}, {'id': 163700, 'name': 'cockfight'}, {'id': 163702, 'name': 'rum'}, {'id': 163710, 'name': 'brochure'}, {'id': 163714, 'name': 'tongue'}, {'id': 208992, 'name': '1960s'}]"
18157,75900.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 5565, 'name': 'biography'}, {'id': 6165, 'name': 'historical figure'}, {'id': 9073, 'name': 'marilyn monroe'}]"
18185,38407.0,"[{'id': 9937, 'name': 'suspense'}]"
18192,15157.0,"[{'id': 733, 'name': 'dancer'}, {'id': 995, 'name': 'cinderella'}, {'id': 1691, 'name': 'dance'}, {'id': 2404, 'name': 'masked ball'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4344, 'name': 'musical'}, {'id': 6270, 'name': 'high school'}, {'id': 6562, 'name': 'celebrity'}, {'id': 13014, 'name': 'orphan'}, {'id': 13130, 'name': 'teenager'}, {'id': 221039, 'name': 'modern fairy tale'}]"
18205,57431.0,"[{'id': 2604, 'name': 'babysitter'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
18206,64685.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 1646, 'name': 'autism'}, {'id': 2849, 'name': 'key'}, {'id': 8783, 'name': 'scavenger hunt'}, {'id': 10201, 'name': 'death of father'}, {'id': 11336, 'name': 'young boy'}, {'id': 14512, 'name': 'new york city'}, {'id': 40934, 'name': 'tambourine'}, {'id': 40936, 'name': 'lock'}, {'id': 172291, 'name': 'grieving'}, {'id': 214463, 'name': 'post 9/11'}]"
18209,28118.0,"[{'id': 1585, 'name': 'snake'}, {'id': 2161, 'name': 'mouse'}, {'id': 2527, 'name': 'fox'}, {'id': 3905, 'name': 'owl'}]"
18218,65759.0,"[{'id': 3028, 'name': 'penguin'}, {'id': 4344, 'name': 'musical'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 209714, 'name': '3d'}]"
18223,51052.0,"[{'id': 65, 'name': 'holiday'}, {'id': 1991, 'name': 'santa claus'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}, {'id': 207317, 'name': 'christmas'}]"
18237,62046.0,"[{'id': 10950, 'name': 'shootout'}, {'id': 15359, 'name': 'dead woman'}, {'id': 15363, 'name': 'bank robbery'}]"
18238,70074.0,[]
18239,76163.0,"[{'id': 3800, 'name': 'airplane'}, {'id': 9791, 'name': 'number in title'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 14819, 'name': 'violence'}, {'id': 33678, 'name': 'beard'}, {'id': 159753, 'name': 'ensemble cast'}, {'id': 162085, 'name': 'loss of friend'}, {'id': 162487, 'name': 'wisecrack humor'}, {'id': 179305, 'name': 'airport lounge'}, {'id': 179321, 'name': 'asian woman'}]"
18244,70160.0,"[{'id': 3298, 'name': 'hallucination'}, {'id': 4565, 'name': 'dystopia'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 18101, 'name': 'bow and arrow'}, {'id': 18106, 'name': 'knife throwing'}, {'id': 18109, 'name': 'knife fight'}, {'id': 18249, 'name': 'game'}, {'id': 53995, 'name': 'archery'}, {'id': 164092, 'name': 'blindness'}, {'id': 179751, 'name': 'glamour'}, {'id': 179776, 'name': 'roasted pig'}, {'id': 179778, 'name': 'sponsor'}, {'id': 179780, 'name': 'chariot'}, {'id': 179781, 'name': 'fictional tv show'}, {'id': 179803, 'name': 'mine explosion'}, {'id': 223438, 'name': 'based on young adult novel'}]"
18246,59457.0,[]
18252,49026.0,"[{'id': 849, 'name': 'dc comics'}, {'id': 853, 'name': 'crime fighter'}, {'id': 949, 'name': 'terrorist'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1437, 'name': 'burglar'}, {'id': 3051, 'name': 'hostage drama'}, {'id': 3562, 'name': 'time bomb'}, {'id': 6969, 'name': 'gotham city'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9665, 'name': 'cover-up'}, {'id': 9715, 'name': 'superhero'}, {'id': 9990, 'name': 'villainess'}, {'id': 10044, 'name': 'tragic hero'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14796, 'name': 'destruction'}, {'id': 18933, 'name': 'catwoman'}, {'id': 156082, 'name': 'cat burglar'}, {'id': 156395, 'name': 'imax'}, {'id': 173272, 'name': 'flood'}, {'id': 179093, 'name': 'criminal underworld'}, {'id': 230775, 'name': 'batman'}]"
18255,49040.0,"[{'id': 782, 'name': 'assassin'}, {'id': 1994, 'name': 'wolf'}, {'id': 5729, 'name': 'maryland'}, {'id': 11767, 'name': 'suicide by gunshot'}, {'id': 15219, 'name': 'rooftop'}, {'id': 18067, 'name': 'exploding house'}, {'id': 18254, 'name': 'laptop'}, {'id': 181620, 'name': 'tracking device'}, {'id': 181623, 'name': 'fake id'}, {'id': 181628, 'name': 'seoul south korea'}, {'id': 181632, 'name': 'pharmaceutical lab'}, {'id': 181635, 'name': 'government conspiracy'}, {'id': 181637, 'name': 'roof chase'}, {'id': 181641, 'name': 'manila philippines'}, {'id': 181644, 'name': 'hunted'}, {'id': 181648, 'name': 'false passport'}, {'id': 181650, 'name': 'alberta canada'}, {'id': 181651, 'name': 'lieutenant general'}]"
18258,58574.0,"[{'id': 1752, 'name': 'detective inspector'}, {'id': 10028, 'name': 'steampunk'}, {'id': 18023, 'name': 'criminal mastermind'}]"
18287,70577.0,"[{'id': 703, 'name': 'detective'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 189449, 'name': 'disorder'}]"
18289,56292.0,"[{'id': 1721, 'name': 'fight'}, {'id': 9663, 'name': 'sequel'}, {'id': 10364, 'name': 'mission'}, {'id': 14601, 'name': 'explosion'}, {'id': 17992, 'name': 'broken arm'}, {'id': 156395, 'name': 'imax'}, {'id': 156767, 'name': 'nuclear threat'}]"
18291,74465.0,"[{'id': 2172, 'name': 'zoo'}]"
18293,65754.0,"[{'id': 570, 'name': 'rape'}, {'id': 736, 'name': 'journalist'}, {'id': 818, 'name': 'based on novel'}, {'id': 917, 'name': 'journalism'}, {'id': 2157, 'name': 'hacker'}, {'id': 2652, 'name': 'nazis'}, {'id': 4470, 'name': 'punk'}, {'id': 5340, 'name': 'investigation'}, {'id': 9714, 'name': 'remake'}, {'id': 10371, 'name': 'antisocial personality disorder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10941, 'name': 'disappearance'}, {'id': 12361, 'name': 'hacking'}, {'id': 155555, 'name': 'computer hacker'}, {'id': 156386, 'name': 'bible quote'}, {'id': 197952, 'name': 'scandinavian'}, {'id': 207691, 'name': 'abuse'}]"
18294,71469.0,"[{'id': 14909, 'name': 'alien invasion'}, {'id': 34061, 'name': 'american abroad'}, {'id': 186450, 'name': 'moscow'}, {'id': 221871, 'name': 'unlikely heroes'}, {'id': 221872, 'name': 'failed business'}]"
18297,55301.0,"[{'id': 9663, 'name': 'sequel'}, {'id': 10986, 'name': 'chipmunk'}, {'id': 11095, 'name': 'cruise ship'}, {'id': 234363, 'name': 'overboard'}]"
18302,80038.0,"[{'id': 5625, 'name': 'relationship problems'}, {'id': 6054, 'name': 'friendship'}, {'id': 12392, 'name': 'best friend'}, {'id': 14512, 'name': 'new york city'}, {'id': 178329, 'name': 'best friends in love'}, {'id': 187056, 'name': 'woman director'}]"
18304,63207.0,"[{'id': 9937, 'name': 'suspense'}, {'id': 14586, 'name': 'construction site'}, {'id': 181068, 'name': 'protective father'}]"
18335,50393.0,[]
18341,77866.0,"[{'id': 11429, 'name': 'head wound'}, {'id': 15009, 'name': 'criminal'}, {'id': 41180, 'name': 'security guard'}, {'id': 190165, 'name': 'contraband'}]"
18358,71688.0,"[{'id': 592, 'name': 'capitalism'}, {'id': 2569, 'name': 'prime minister'}, {'id': 10596, 'name': 'argentina'}, {'id': 33844, 'name': 'margaret thatcher'}, {'id': 33845, 'name': 'british overseas territory'}, {'id': 33846, 'name': 'war propaganda'}, {'id': 33847, 'name': 'british politics'}, {'id': 33848, 'name': 'british prime minister'}, {'id': 33850, 'name': 'female politician'}, {'id': 33852, 'name': 'falklands war'}, {'id': 33856, 'name': 'political leader'}, {'id': 33857, 'name': 'female prime minister'}, {'id': 33858, 'name': 'right wing'}, {'id': 33860, 'name': 'falklands'}, {'id': 187056, 'name': 'woman director'}, {'id': 208289, 'name': '1980s'}]"
18375,79896.0,"[{'id': 6149, 'name': 'police'}, {'id': 7002, 'name': 'vigilante'}, {'id': 11221, 'name': 'blood'}, {'id': 13142, 'name': 'gangster'}, {'id': 221910, 'name': 'revenant'}]"
18381,38541.0,"[{'id': 9866, 'name': 'basement'}, {'id': 14819, 'name': 'violence'}, {'id': 41640, 'name': 'septic tank'}, {'id': 41642, 'name': 'town in panic'}, {'id': 41643, 'name': 'welding'}, {'id': 41644, 'name': 'gunshot'}]"
18382,52520.0,"[{'id': 3133, 'name': 'vampire'}, {'id': 5600, 'name': 'daughter'}, {'id': 9410, 'name': 'hybrid'}, {'id': 9668, 'name': 'child vampire'}, {'id': 12564, 'name': 'werewolf'}, {'id': 156395, 'name': 'imax'}, {'id': 176729, 'name': 'lab experiment'}, {'id': 180084, 'name': 'werewolf child'}, {'id': 231407, 'name': 'fang vamp'}]"
